-0.053249,-0.145149,0.773744,-0.139568,-0.284991,-0.353512,0.182861,-0.259786,-0.044501,22.000000,6.000000,0.000000
0.031779,0.120442,0.810225,0.154804,0.279883,-0.262704,-0.171004,0.275750,-0.087248,23.000000,6.000000,0.000000
0.008374,0.107301,0.811254,0.178571,0.271199,-0.168876,-0.167148,0.295110,-0.139777,24.000000,6.000000,0.000000
0.094070,0.204155,0.657297,0.056632,0.301380,-0.542518,-0.196194,0.184880,0.158557,20.000000,7.000000,0.000000
0.078263,-0.158380,-0.746320,0.068776,-0.316586,0.463076,-0.178760,-0.191145,-0.148583,21.000000,7.000000,0.000000
0.063942,-0.114762,-0.811459,0.086365,-0.323705,0.363919,-0.171046,-0.206347,-0.119594,22.000000,7.000000,0.000000
-0.046189,-0.076679,0.857657,-0.106424,-0.319324,-0.258744,0.163961,-0.228869,0.073663,23.000000,7.000000,0.000000
0.023988,0.049033,0.885719,0.126036,0.303985,-0.153334,-0.154423,0.255721,0.012443,24.000000,7.000000,0.000000
-0.001474,0.036559,0.893939,0.143006,0.281514,-0.053153,-0.142258,0.282616,-0.062693,25.000000,7.000000,0.000000
-0.028862,0.040884,0.875855,0.159164,0.259074,0.036714,-0.131064,0.305616,-0.148290,26.000000,7.000000,0.000000
-0.065394,0.061729,0.796055,0.197228,0.248187,0.105114,-0.136755,0.328416,-0.229063,27.000000,7.000000,0.000000
0.092339,0.166720,0.705380,0.022137,0.340901,-0.461152,-0.178366,0.128618,0.307937,21.000000,8.000000,0.000000
0.083567,0.112529,0.777446,0.043178,0.357286,-0.355282,-0.176735,0.140496,0.280809,22.000000,8.000000,0.000000
0.069217,-0.058320,-0.834110,0.068379,-0.360146,0.242336,-0.174764,-0.164010,-0.235542,23.000000,8.000000,0.000000
0.047453,-0.011314,-0.873925,0.095367,-0.346997,0.127595,-0.169279,-0.198661,-0.173096,24.000000,8.000000,0.000000
-0.018999,0.019243,0.894877,-0.120381,-0.319344,-0.016989,0.158586,-0.240105,0.094313,25.000000,8.000000,0.000000
-0.012996,-0.027394,0.895951,0.139414,0.284341,0.084944,-0.142842,0.280011,0.001394,26.000000,8.000000,0.000000
-0.044323,-0.013215,0.876681,0.150723,0.252273,0.172716,-0.124421,0.310310,-0.103078,27.000000,8.000000,0.000000
-0.075223,0.017813,0.826754,0.162124,0.232851,0.238002,-0.110691,0.328941,-0.213249,28.000000,8.000000,0.000000
0.102054,0.134347,0.712638,-0.003253,0.369756,-0.343195,-0.172174,0.072647,0.428891,22.000000,9.000000,0.000000
0.093611,0.067894,0.780521,0.023080,0.384497,-0.225366,-0.175231,0.086913,0.387281,23.000000,9.000000,0.000000
0.076114,-0.001052,-0.832274,0.054805,-0.381905,0.103938,-0.176644,-0.118942,-0.326368,24.000000,9.000000,0.000000
0.047612,0.054854,-0.865368,0.088812,-0.358328,-0.016039,-0.172759,-0.169091,-0.246740,25.000000,9.000000,0.000000
0.010037,0.085639,-0.877970,0.118842,-0.316589,-0.128822,-0.160549,-0.228993,-0.150244,26.000000,9.000000,0.000000
-0.029984,-0.083487,0.869775,0.138859,0.269473,0.227880,-0.140781,0.283574,0.039523,27.000000,9.000000,0.000000
-0.065501,-0.053858,0.841668,0.147571,0.232782,0.307889,-0.118076,0.320809,-0.082107,28.000000,9.000000,0.000000
-0.094958,-0.009153,0.791652,0.150248,0.215527,0.362915,-0.098353,0.338086,-0.209923,29.000000,9.000000,0.000000
0.114541,0.100413,0.702353,-0.021065,0.386646,-0.210271,-0.162611,0.020643,0.521968,23.000000,10.000000,0.000000
0.104675,0.021215,0.765406,0.009745,0.397826,-0.082809,-0.170142,0.035838,0.466151,24.000000,10.000000,0.000000
0.081898,0.058964,-0.810295,0.047793,-0.387894,-0.045079,-0.176093,-0.077854,-0.389088,25.000000,10.000000,0.000000
0.043089,0.122078,-0.834839,0.088579,-0.350850,-0.167150,-0.174061,-0.148327,-0.291727,26.000000,10.000000,0.000000
-0.006726,0.145702,-0.837623,0.121588,-0.292669,-0.277496,-0.158654,-0.230469,-0.177155,27.000000,10.000000,0.000000
-0.054456,-0.124358,0.819547,0.138812,0.236801,0.368686,-0.133288,0.297423,0.049130,28.000000,10.000000,0.000000
-0.091275,-0.075719,0.782475,0.142236,0.203858,0.435831,-0.106955,0.335723,-0.088166,29.000000,10.000000,0.000000
0.118458,-0.018628,-0.726081,-0.140064,0.197717,-0.473168,0.085870,0.348195,0.229837,30.000000,10.000000,0.000000
0.138128,0.212117,0.502871,-0.082768,0.346660,-0.315253,-0.148845,0.004079,0.641967,22.000000,11.000000,0.000000
0.127729,0.060366,0.679102,-0.029369,0.394585,-0.065706,-0.151073,-0.025671,0.586943,24.000000,11.000000,0.000000
0.114629,0.031493,-0.734097,0.005319,-0.398655,-0.069764,-0.163805,0.009095,-0.515980,25.000000,11.000000,0.000000
0.083030,0.124453,-0.769407,0.049580,-0.377132,-0.200477,-0.175065,-0.047782,-0.421690,26.000000,11.000000,0.000000
-0.028382,0.188483,0.783478,-0.095949,-0.320794,0.320308,0.173171,-0.146851,0.305883,27.000000,11.000000,0.000000
0.035424,0.190318,0.775384,-0.126758,-0.245827,0.422730,0.150591,-0.251691,0.173431,28.000000,11.000000,0.000000
-0.086229,-0.140937,0.747578,0.135831,0.191742,0.500264,-0.118805,0.321515,0.029360,29.000000,11.000000,0.000000
-0.119115,-0.075017,0.702996,0.132419,0.174433,0.548545,-0.090989,0.352061,-0.121989,30.000000,11.000000,0.000000
0.149235,0.177117,0.490902,-0.081692,0.361886,-0.190972,-0.124891,-0.025069,0.711505,23.000000,12.000000,0.000000
0.120683,0.093072,-0.686453,0.010450,-0.386386,-0.228010,-0.159143,0.045208,-0.535532,26.000000,12.000000,0.000000
0.073442,0.197013,-0.710127,0.061657,-0.345917,-0.356716,-0.175513,-0.039081,-0.422461,27.000000,12.000000,0.000000
-0.004376,0.244539,-0.711954,0.109320,-0.262081,-0.469326,-0.167421,-0.177522,-0.287845,28.000000,12.000000,0.000000
-0.076672,-0.204117,0.692845,0.128392,0.180812,0.557388,-0.132804,0.292649,0.138866,29.000000,12.000000,0.000000
0.187755,0.005819,-0.516635,-0.127714,0.193679,-0.594216,0.065013,0.363666,0.324730,32.000000,12.000000,0.000000
0.158643,0.131054,0.473536,-0.071070,0.374578,-0.051630,-0.103700,-0.056224,0.759810,24.000000,13.000000,0.000000
-0.157391,-0.051098,0.543281,0.048301,-0.385621,0.099740,0.113558,0.093198,0.710560,25.000000,13.000000,0.000000
