0.5,1.10592e-17,-7.14412e+14,1.10592e-17,2.29813e-43,6.66097e+37,-7.14412e+14,6.66097e+37,8.82818e-44,-8.82818e-44,1.07692,0.153846
0.5,-6.05963e-11,0.5,-6.05963e-11,1,0.5,0.5,0.5,-7.00999e-18,-6.43224e-18,0.871795,0.25641
0.5,4.28283e-17,0.5,4.28283e-17,1,0.5,0.5,0.5,-2.00479e-18,-1.1365e-16,0.974359,0.25641
0.5,-3.10937e-18,0.5,-3.10937e-18,1,0.5,0.5,0.5,-3.76217e-17,-5.58703e-17,1.07692,0.25641
0.5,-5.03864e-17,0.5,-5.03864e-17,1,0.5,0.5,0.5,4.24701e-17,-3.75879e-17,1.17949,0.25641
0.5,2.17213e-17,0.5,2.17213e-17,1,0.5,0.5,0.5,5.03977e-17,2.99784e-24,1.28205,0.25641
0.5,1,0.5,1,-1.24014e-17,3.27874e-17,0.5,3.27874e-17,0.5,-5.74693e-17,-1.28205,0.358974
0.5,1,0.5,1,2.41027e-17,-6.55279e-18,0.5,-6.55279e-18,0.5,4.23714e-17,-1.17949,0.358974
0.5,1,0.5,1,-4.12167e-17,-1.03005e-16,0.5,-1.03005e-16,2.29813e-43,-8.35844e+24,-1.07692,0.358974
1,0.5,2.74966e-17,0.5,-5.27572e-17,0.5,2.74966e-17,0.5,3.65917e-17,0.5,-0.871795,0.358974
1,0.5,-1.33037e-14,0.5,-3.06126e-15,0.5,-1.33037e-14,0.5,-3.40028e-14,0.5,-0.769231,0.358974
1,0.5,-1.02168e-08,0.5,-1.41567e-08,0.5,-1.02168e-08,0.5,-3.46506e-08,0.5,-0.666667,0.358974
1,0.499254,-0.000154405,0.499254,-0.00049468,0.499654,-0.000154405,0.499654,-0.000483079,0.501091,-0.564103,0.358974
1,0.410587,-0.0215401,0.410587,-0.0845521,0.448179,-0.0215401,0.448179,-0.024455,0.641234,-0.461538,0.358974
1,0.310788,-0.0707109,0.310788,-0.232205,0.391888,-0.0707109,0.391888,0.0330912,0.797324,-0.358974,0.358974
1,0.331004,-0.0998035,0.331004,-0.25365,0.437366,-0.0998035,0.437366,0.112397,0.73163,-0.25641,0.358974
1,0.358755,-0.124767,0.358755,-0.259517,0.511325,-0.124767,0.511325,0.169131,0.62992,-0.153846,0.358974
1,0.418387,-0.352255,0.418387,2.48258e+36,4.58164e-24,-0.352255,4.58164e-24,-0.203365,-8.85912e-08,-0.051282,0.358974
0.5,-4.79159e-13,4.79405e-13,-4.79159e-13,0.5,-1.00847e-12,4.79405e-13,-1.00847e-12,0.5,1,0.769231,0.358974
0.5,1.84102e-17,1.35847e-17,1.84102e-17,0.5,-6.64252e-17,1.35847e-17,-6.64252e-17,0.5,1,0.871795,0.358974
0.5,3.17863e-17,-4.29734e-17,3.17863e-17,0.5,-3.9569e-17,-4.29734e-17,-3.9569e-17,0.5,1,0.974359,0.358974
0.5,2.12758e-17,-2.96341e-16,2.12758e-17,2.29813e-43,-7.03553e-24,-2.96341e-16,-7.03553e-24,8.82818e-44,-8.82818e-44,1.07692,0.358974
1,0.590847,-1.2347e-17,0.590847,2.60508e-25,-4.74447e-21,-1.2347e-17,-4.74447e-21,326134,-1.23793e-25,0.0512822,0.564103
1,0.666949,-0.0286184,0.666949,-0.32769,0.402875,-0.0286184,0.402875,0.0266462,0.430177,-0.564103,0.769231
1,0.730917,-0.0746969,0.730917,-0.272942,0.41255,-0.0746969,0.41255,0.0956375,0.356533,-0.461538,0.769231
1,0.774815,-0.14135,0.774815,-0.172512,0.417362,-0.14135,0.417362,0.143589,0.307823,-0.358974,0.769231
1,0.764781,-0.22481,0.764781,-0.0563596,0.430053,-0.22481,0.430053,0.140723,0.305166,-0.25641,0.769231
1,0.70776,-0.289425,0.70776,0.0376528,0.462313,-0.289425,0.462313,0.0897823,0.329926,-0.153846,0.769231
1,0.634101,-0.316898,0.634101,0.107115,0.499445,-0.316898,0.499445,-1.77143e-22,-0.0123501,-0.051282,0.769231
0.501415,-5.53684e-27,nan,-5.53684e-27,-8.68805e-44,nan,nan,nan,6.72766e-15,-2.92326e-08,-1.69231,0.974359
1,0.740879,6.7568,0.740879,1.68135e+13,-1.38247e+29,6.7568,-1.38247e+29,-2.88209,-1.09315e-25,-0.974359,1.07692
0.798848,-0.1743,0.144752,-0.1743,0.323391,0.047253,0.144752,0.047253,0.377761,1,-0.358974,1.07692
0.647831,-0.13272,0.127738,-0.13272,0.396051,0.00499798,0.127738,0.00499798,0.456118,1,-0.25641,1.07692
0.511584,-0.0167684,0.0183939,-0.0167684,0.488459,-0.00243283,0.0183939,-0.00243283,0.499957,1,-0.153846,1.07692
0.500023,-7.31437e-05,9.09755e-05,-7.31437e-05,0.499949,-2.20195e-05,9.09755e-05,-2.20195e-05,0.500028,1,-0.051282,1.07692
0.5,-3.3457e-09,4.67925e-09,-3.3457e-09,0.5,-1.4209e-09,4.67925e-09,-1.4209e-09,0.5,1,0.0512822,1.07692
0.5,-7.32561e-16,1.04733e-15,-7.32561e-16,0.5,-2.93121e-16,1.04733e-15,-2.93121e-16,0.5,1,0.153846,1.07692
0.5,-7.87536e-17,7.96803e-17,-7.87536e-17,0.5,1.0926e-17,7.96803e-17,1.0926e-17,0.5,1,0.25641,1.07692
0.5,-8.66678e-17,-5.34903e-17,-8.66678e-17,5.04467e-44,-7.5881e-20,-5.34903e-17,-7.5881e-20,8.82818e-44,-8.82818e-44,0.358974,1.07692
0.5,-2.44984e-15,0.5,-2.44984e-15,1,0.5,0.5,0.5,-4.36563e-17,-3.32752e-17,0.0512822,1.17949
0.5,5.7354e-17,0.5,5.7354e-17,1,0.5,0.5,0.5,-6.21928e-17,-1.88114e-17,0.153846,1.17949
1,0.5,-1.19875e-18,0.5,3.12689e-17,0.5,-1.19875e-18,0.5,4.8738e-18,0.5,-0.051282,1.28205
1,0.5,3.85495e-17,0.5,-4.10576e-17,0.5,3.85495e-17,0.5,1.4173e-17,0.5,0.0512822,1.28205
1,0.5,-1.07518e-16,0.5,-1.76464e+34,4.90454e-44,-1.07518e-16,4.90454e-44,-7.52495e+15,8.82818e-44,0.153846,1.28205
0.510297,0.023721,0.000907033,0.023721,0.506742,0.0123855,0.000907033,0.0123855,0.482961,1,-1.38462,1.38462
0.531346,0.0465625,0.00479328,0.0465625,0.502372,0.0251156,0.00479328,0.0251156,-2.91673e+28,-8.82818e-44,-1.28205,1.38462
0.500002,3.63868e-06,0.499998,3.63868e-06,1,0.500009,0.499998,0.500009,4.70317e-05,1.06868e-05,-1.58974,1.48718
0.500019,1.88215e-13,nan,1.88215e-13,-8.82818e-44,6.01315e-40,nan,6.01315e-40,-1.92e-34,-3.97409e-18,-1.48718,1.48718
1,0.5,-1.48259e-16,0.5,8.42361e-18,0.5,-1.48259e-16,0.5,3.4475e-17,0.5,0.25641,1.58974
1,0.5,-2.06882e-17,0.5,2.04745e-17,0.5,-2.06882e-17,0.5,1.85e-18,0.5,0.358974,1.58974
1,0.5,3.70211e-17,0.5,-2.67379e-17,0.5,3.70211e-17,0.5,-8.15161e-18,0.5,0.461539,1.58974
1,0.5,-2.23898e-18,0.5,-8.25107e-18,0.5,-2.23898e-18,0.5,-6.05531e-17,8.82818e-44,0.564103,1.58974
0.5,-3.95167e-17,1.5036e+09,-3.95167e-17,5.04467e-44,-1.58925e-25,1.5036e+09,-1.58925e-25,8.82818e-44,-8.82818e-44,1.48718,1.58974
0.5,-1.77957e-17,0.5,-1.77957e-17,1,0.5,0.5,0.5,1.332e-17,1.07514e-16,-1.58974,1.79487
0.5,1,0.5,1,1.24597e-17,-6.8164e+10,0.5,-6.8164e+10,2.28412e-43,-1.66654e+29,0.153846,1.79487
1,0.5,6.16723e-17,0.5,-2.47386e-17,0.5,6.16723e-17,0.5,1.06446e-16,0.5,0.871795,1.79487
1,0.5,7.75608e-17,0.5,-1.80397e-17,0.5,7.75608e-17,0.5,1.00853e-16,0.5,0.974359,1.79487
1,0.5,1.12824e-16,0.5,-6.56887e+19,4.90454e-44,1.12824e-16,4.90454e-44,-9.75391e-21,2.27795e-41,1.07692,1.79487
0.5,1.27171e-17,6.51095e-17,1.27171e-17,0.5,4.34371e-17,6.51095e-17,4.34371e-17,0.5,1,1.79487,1.79487
0.5,6.6054e-17,-2.94235e-17,6.6054e-17,0.5,1.09668e-16,-2.94235e-17,1.09668e-16,0.5,1,-2,1.89744
0.5,4.17383e-17,-3.10973e-17,4.17383e-17,0.5,9.73256e-17,-3.10973e-17,9.73256e-17,0.5,1,-1.89744,1.89744
0.5,8.08715e-17,5.69527e-14,8.08715e-17,1.31624e-41,3.82263e-35,5.69527e-14,3.82263e-35,2.27795e-41,2.26001e-41,-1.79487,1.89744
0.5,1,0.5,1,2.36889e-17,-1.33298e-17,0.5,-1.33298e-17,0.5,2.77146e-17,-1.07692,-1.89744
0.5,-1.46359e-17,2.05478e-17,-1.46359e-17,0.5,-5.84929e-17,2.05478e-17,-5.84929e-17,0.5,1,1.38462,-1.89744
0.5,1.37458e-17,-2.20606e-17,1.37458e-17,0.5,-1.89382e-17,-2.20606e-17,-1.89382e-17,0.5,1,1.48718,-1.89744
0.5,4.00001e-17,-8.38778e-19,4.00001e-17,0.5,5.02526e-18,-8.38778e-19,5.02526e-18,0.5,1,1.58974,-1.89744
0.5,-1.17773e-17,-3.20231e-17,-1.17773e-17,0.5,4.36969e-17,-3.20231e-17,4.36969e-17,0.5,1,1.69231,-1.89744
0.5,-4.95452e-17,4.72008e-17,-4.95452e-17,0.5,5.75692e-17,4.72008e-17,5.75692e-17,0.5,1,1.79487,-1.89744
0.5,-2.75886e-17,3.18181e-17,-2.75886e-17,0.5,5.61405e-17,3.18181e-17,5.61405e-17,0.5,1,-2,-1.79487
0.5,6.90185e-18,1.96783e-17,6.90185e-18,0.5,2.46439e-18,1.96783e-17,2.46439e-18,0.5,1,-1.89744,-1.79487
0.5,3.23079e-17,5.12358e-18,3.23079e-17,0.5,1.23629e-17,5.12358e-18,1.23629e-17,0.5,1,-1.79487,-1.79487
0.5,-6.25034e-17,-5.49268e-17,-6.25034e-17,0.5,1.16063e-16,-5.49268e-17,1.16063e-16,0.5,1,-1.69231,-1.79487
0.5,2.31186e-17,5.67886e-17,2.31186e-17,0.5,6.95662e-17,5.67886e-17,6.95662e-17,0.5,1,-1.58974,-1.79487
0.5,-2.21118e-17,-4.49702e-17,-2.21118e-17,0.5,2.91155e-17,-4.49702e-17,2.91155e-17,0.5,1,-1.48718,-1.79487
0.5,3.1281e-17,1.7744e-17,3.1281e-17,0.5,5.65481e-17,1.7744e-17,5.65481e-17,0.5,1,-1.38462,-1.79487
0.5,7.05407e-17,2.85661e-17,7.05407e-17,0.5,-2.09416e-17,2.85661e-17,-2.09416e-17,0.5,1,-1.28205,-1.79487
0.5,4.3877e-17,4.09784e-17,4.3877e-17,0.5,8.13749e-17,4.09784e-17,8.13749e-17,8.82818e-44,-8.82818e-44,-1.17949,-1.79487
0.5,2.38316e-17,0.5,2.38316e-17,1,0.5,0.5,0.5,1.32855e-16,-4.4958e-17,-0.666667,-1.69231
0.5,9.27975e-17,0.5,9.27975e-17,1,0.5,0.5,0.5,1.79408e-16,-2.02338e-17,-0.564103,-1.69231
0.5,8.57414e-17,0.5,8.57414e-17,1,0.5,0.5,0.5,1.97335e-17,-9.18119e-18,-0.461538,-1.69231
0.5,4.06747e-17,8.82818e-44,4.06747e-17,-8.82818e-44,5.04467e-44,8.82818e-44,5.04467e-44,-2.77045e-22,-1.16324e-26,-0.358974,-1.69231
0.5,1,0.5,1,-3.12912e-17,3.09052e-17,0.5,3.09052e-17,0.5,1.4744e-18,1.17949,-1.69231
0.5,1,0.5,1,-1.02715e-17,5.81657e-17,0.5,5.81657e-17,0.5,2.80912e-17,1.28205,-1.69231
0.5,1,0.5,1,-2.85795e-17,8.91924e-17,0.5,8.91924e-17,0.5,6.7706e-17,1.38462,-1.69231
0.5,1,0.5,1,-2.22731e-18,5.13336e-17,0.5,5.13336e-17,0.5,8.16996e-17,1.48718,-1.69231
0.5,1,0.5,1,-3.72187e-17,-2.44488e+24,0.5,-2.44488e+24,5.04467e-44,7.29013e+09,1.58974,-1.69231
1,0.5,-1.41588e-07,0.5,-1.25249e-07,0.5,-1.41588e-07,0.5,1.60132e-07,0.5,-1.38462,-1.58974
1,0.5,-2.35297e-08,0.5,-3.07895e-08,0.5,-2.35297e-08,0.5,3.16594e-08,0.5,-1.28205,-1.58974
1,0.5,-1.01586e-09,0.5,-2.08178e-09,0.5,-1.01586e-09,0.5,1.75631e-09,0.5,-1.17949,-1.58974
1,0.5,-7.49238e-12,0.5,-1.52837e+32,6.30584e-44,-7.49238e-12,6.30584e-44,-1.27063e-11,8.82818e-44,-1.07692,-1.58974
0.5,-6.51462e-16,7.87468e-16,-6.51462e-16,0.5,2.48093e-15,7.87468e-16,2.48093e-15,0.5,1,1.58974,-1.58974
0.5,-9.88809e-13,4.52513e-13,-9.88809e-13,0.5,3.28355e-12,4.52513e-13,3.28355e-12,8.82818e-44,-8.82818e-44,1.69231,-1.58974
0.5,1.82238e-17,0.5,1.82238e-17,1,0.5,0.5,0.5,-4.20968e-17,1.54396e-16,0.564103,-1.48718
0.5,9.65622e-17,0.5,9.65622e-17,1,0.5,0.5,0.5,-1.18565e-17,7.45308e-17,0.666667,-1.48718
0.5,1.05921e-17,0.5,1.05921e-17,1,0.5,0.5,0.5,1.60568e-17,1.10561e-18,0.769231,-1.48718
0.5,2.0731e-18,0.5,2.0731e-18,1,0.5,0.5,0.5,7.91437e-18,1.96692e-17,0.871795,-1.48718
0.5,8.81217e-17,0.5,8.81217e-17,1,0.5,0.5,0.5,-1.05356e-17,-3.26152e-12,0.974359,-1.48718
1,0.5,2.69084e-17,0.5,1.11706e-16,0.5,2.69084e-17,0.5,7.89718e-17,0.5,0.666667,-1.38462
1,0.5,-3.50676e-17,0.5,5.59848e-17,0.5,-3.50676e-17,0.5,4.02708e-17,0.5,0.769231,-1.38462
1,0.5,1.33874e-17,0.5,3.85765e-17,0.5,1.33874e-17,0.5,3.79951e-17,0.5,0.871795,-1.38462
1,0.5,-2.68609e-17,0.5,1.17714e-17,0.5,-2.68609e-17,0.5,1.87972e-17,0.5,0.974359,-1.38462
1,0.5,3.95502e-18,0.5,1.65971e-16,0.5,3.95502e-18,0.5,6.27904e-17,0.5,1.07692,-1.38462
1,0.5,-4.00659e-17,0.5,6.23167e-17,0.5,-4.00659e-17,0.5,2.26039e-17,0.5,1.17949,-1.38462
1,0.5,3.74111e-17,0.5,1.32067e-16,0.5,3.74111e-17,0.5,1.47243e-16,0.5,1.28205,-1.38462
1,0.5,6.73513e-14,0.5,1.44062e-13,0.5,6.73513e-14,0.5,1.60114e-13,0.5,1.38462,-1.38462
1,0.5,-1.7267e-12,0.5,5.73293e-11,0.5,-1.7267e-12,0.5,4.74796e-11,0.5,1.48718,-1.38462
1,0.5,-5.43275e-09,0.5,2.04888e-08,4.27396e-43,-5.43275e-09,4.27396e-43,3.82593e+36,nan,1.58974,-1.38462
0.705629,-0.108466,2.05684e-37,-0.108466,-7.45588e+18,2.43576e+29,2.05684e-37,2.43576e+29,-2.77628e-05,-8.82818e-44,-1.38462,-1.28205
0.5,1,0.5,1,-5.31674e-17,8.54465e-17,0.5,8.54465e-17,0.5,-2.27011e-17,0.666667,-1.17949
0.5,1,0.5,1,-8.43678e-17,-4.61347e-17,0.5,-4.61347e-17,0.5,-1.14515e-17,0.769231,-1.17949
0.5,1,0.5,1,-7.28137e-17,0.000650991,0.5,0.000650991,2.28412e-43,-3.18559e+38,0.871795,-1.17949
1,0.587344,-0.140271,0.587344,0.163495,0.530168,-0.140271,0.530168,-0.0709759,0.382488,-1.69231,-1.07692
1,0.690256,-0.170715,0.690256,0.212891,0.482695,-0.170715,0.482695,-0.0454916,0.327049,-1.58974,-1.07692
1,0.78016,-0.147752,0.78016,1.13142e+09,-1.54147e+16,-0.147752,-1.54147e+16,-9.55578e-11,-1.45303e-25,-1.48718,-1.07692
0.851604,0.109915,-0.085316,0.109915,0.328623,0.0809395,-0.085316,0.0809395,0.319772,1,-1.07692,-1.07692
0.719605,0.116772,-0.115957,0.116772,0.37903,0.038401,-0.115957,0.038401,0.401365,1,-0.974359,-1.07692
0.58823,3.43894e-36,1.7999e-23,3.43894e-36,-3.93079e+30,3.62408e-05,1.7999e-23,3.62408e-05,-9.11117e+34,-8.82818e-44,-0.871795,-1.07692
0.5,-5.31772e-09,0.5,-5.31772e-09,1,0.5,0.5,0.5,1.78138e-15,6.05916e+12,-0.564103,-0.974359
1,0.5,4.05032e-18,0.5,-2.66486e-17,0.5,4.05032e-18,0.5,8.33417e-17,8.82818e-44,-0.461538,-0.871795
0.5,-3.14491e-17,3.43529e-17,-3.14491e-17,0.5,6.47932e-17,3.43529e-17,6.47932e-17,0.5,1,1.38462,-0.871795
0.5,5.90941e-18,3.75661e-17,5.90941e-18,0.5,-7.58048e-17,3.75661e-17,-7.58048e-17,0.5,1,1.48718,-0.871795
0.5,4.20256e-16,2.30872e-17,4.20256e-16,0.5,-8.44421e-16,2.30872e-17,-8.44421e-16,0.5,1,1.58974,-0.871795
0.5,7.33721e-14,2.59868e+13,7.33721e-14,2.38221e-43,3.33893e+31,2.59868e+13,3.33893e+31,8.82818e-44,-8.82818e-44,1.69231,-0.871795
0.5,4.78394e-18,0.5,4.78394e-18,1,0.5,0.5,0.5,4.9393e-18,7.76391e-17,1.58974,-0.769231
0.5,9.80975e-18,0.5,9.80975e-18,1,0.5,0.5,0.5,5.3084e-17,-4.15714e-17,1.69231,-0.769231
0.5,-2.24757e-16,0.5,-2.24757e-16,1,0.5,0.5,0.5,7.75588e-13,1.01233e-12,1.79487,-0.769231
0.5,-4.12328e-12,0.5,-4.12328e-12,1,0.5,0.5,0.5,1.47916e-09,2.54213e-08,-2,-0.666667
0.5,-5.04593e-08,0.5,-5.04593e-08,1,0.499935,0.5,0.499935,-1.14728e-05,9.6699e-05,-1.89744,-0.666667
